-41.094,-2.754,2.8724,1.1546,0.11148,-0.050344,-0.050344,0.14176,1,1,0.0038478
-41.094,-1.754,2.8282,1.1336,0.10898,-0.036565,-0.036565,0.12584,1,1,0.003498
-40.094,-3.754,3.0119,1.412,0.13277,-0.072515,-0.072515,0.34772,1,1,0.0013992
-40.094,-2.754,2.8916,1.2147,0.09149,-0.016296,-0.016296,0.1361,1,1,0.024416
-40.094,-1.754,2.8258,1.1853,0.099728,-0.020448,-0.020448,0.13578,1,1,0.014412
-39.094,-3.754,3.0108,1.1622,0.12315,-0.01041,-0.01041,0.13242,1,1,0.019029
-39.094,-2.754,2.985,1.195,0.12156,-0.006046,-0.006046,0.11778,1,1,0.043025
-39.094,-1.754,2.9,1.1796,0.16618,0.011993,0.011993,0.10353,1,1,0.012383
-38.094,-4.754,3.2432,0.8657,0.17765,-0.028785,-0.028785,0.045465,1,1,0.0030782
-38.094,-3.754,3.1645,1.0426,0.18749,0.0026707,0.0026707,0.075964,1,1,0.0347
-38.094,-2.754,3.1248,1.1209,0.11795,0.0021072,0.0021072,0.08817,0.90674,1,0.059256
-38.094,-2.754,6.2279,1.2108,0.22647,0.016008,0.016008,0.10749,0.093261,1,0.059256
-38.094,-1.754,3.0011,1.1601,0.31832,0.033207,0.033207,0.13952,1,1,0.0095844
-37.094,-4.754,3.3243,0.96077,0.15412,0.010537,0.010537,0.070415,1,1,0.0055968
-37.094,-3.754,3.2615,1.0329,0.13651,0.0017473,0.0017473,0.068527,0.60238,1,0.066671
-37.094,-3.754,6.2707,1.1853,0.077995,-0.013927,-0.013927,0.096649,0.39762,1,0.066671
-37.094,-2.754,6.2774,1.2353,0.073269,-0.0098455,-0.0098455,0.11048,0.41788,1,0.097244
-37.094,-2.754,3.3032,1.0956,0.12111,0.0012391,0.0012391,0.077831,0.58068,1,0.097244
-37.094,-2.754,3.4112,2.5965,0.000361,0.0012667,0.0012667,0.004445,0.0014388,1,0.097244
-37.094,-1.754,3.3657,1.0992,0.15671,0.0078349,0.0078349,0.092093,0.46455,1,0.030572
-37.094,-1.754,0.0064635,1.2942,0.055048,0.0035482,0.0035482,0.076086,0.53545,1,0.030572
-37.094,0.246,1.9144,0.57039,2.5275,0.11631,0.11631,0.046041,1,1,0.0020988
-37.094,1.246,2.5754,0.58771,0.49014,-0.044327,-0.044327,0.0098293,1,1,0.00055968
-36.094,-4.754,5.7581,0.82531,0.097053,0.047861,0.047861,0.10371,0.74247,1,0.022947
-36.094,-4.754,2.6379,0.59456,0.83132,0.040032,0.040032,0.025196,0.10065,1,0.022947
-36.094,-4.754,3.2702,0.95985,0.13084,0.018928,0.018928,0.12747,0.15688,1,0.022947
